,name,url,bio
0,oprah,https://www.instagram.com/p/CUxkmmODU_P/,"OprahDownload my latest @oprahsbookclub pick 👇🏾@oprahsbookclubapple.co/obookclubFollowed by coffeemeetsbagel, archdigest, theellenshow +15 moreFollowed by coffeemeetsbagel, archdigest, theellenshow +15 morecoffeemeetsbagelarchdigesttheellenshow"
1,oprah,https://www.instagram.com/p/CUXZ_sVLPls/,"OprahDownload my latest @oprahsbookclub pick 👇🏾@oprahsbookclubapple.co/obookclubFollowed by coffeemeetsbagel, archdigest, theellenshow +15 moreFollowed by coffeemeetsbagel, archdigest, theellenshow +15 morecoffeemeetsbagelarchdigesttheellenshow"
2,oprah,https://www.instagram.com/p/CUQDkcSr4ea/,"OprahDownload my latest @oprahsbookclub pick 👇🏾@oprahsbookclubapple.co/obookclubFollowed by coffeemeetsbagel, archdigest, theellenshow +15 moreFollowed by coffeemeetsbagel, archdigest, theellenshow +15 morecoffeemeetsbagelarchdigesttheellenshow"
3,oprah,https://www.instagram.com/p/CT96W4uLPOz/,"OprahDownload my latest @oprahsbookclub pick 👇🏾@oprahsbookclubapple.co/obookclubFollowed by coffeemeetsbagel, archdigest, theellenshow +15 moreFollowed by coffeemeetsbagel, archdigest, theellenshow +15 morecoffeemeetsbagelarchdigesttheellenshow"
4,oprah,https://www.instagram.com/p/CT7JuGwLXWQ/,"OprahDownload my latest @oprahsbookclub pick 👇🏾@oprahsbookclubapple.co/obookclubFollowed by coffeemeetsbagel, archdigest, theellenshow +15 moreFollowed by coffeemeetsbagel, archdigest, theellenshow +15 morecoffeemeetsbagelarchdigesttheellenshow"
5,oprah,https://www.instagram.com/p/CT5nKF1LOmx/,"OprahDownload my latest @oprahsbookclub pick 👇🏾@oprahsbookclubapple.co/obookclubFollowed by coffeemeetsbagel, archdigest, theellenshow +15 moreFollowed by coffeemeetsbagel, archdigest, theellenshow +15 morecoffeemeetsbagelarchdigesttheellenshow"
6,oprah,https://www.instagram.com/p/CTnl2GtrfjN/,"OprahDownload my latest @oprahsbookclub pick 👇🏾@oprahsbookclubapple.co/obookclubFollowed by coffeemeetsbagel, archdigest, theellenshow +15 moreFollowed by coffeemeetsbagel, archdigest, theellenshow +15 morecoffeemeetsbagelarchdigesttheellenshow"
7,oprah,https://www.instagram.com/p/CTh9WdjDKF_/,"OprahDownload my latest @oprahsbookclub pick 👇🏾@oprahsbookclubapple.co/obookclubFollowed by coffeemeetsbagel, archdigest, theellenshow +15 moreFollowed by coffeemeetsbagel, archdigest, theellenshow +15 morecoffeemeetsbagelarchdigesttheellenshow"
8,oprah,https://www.instagram.com/p/CS9Ryj5r3id/,"OprahDownload my latest @oprahsbookclub pick 👇🏾@oprahsbookclubapple.co/obookclubFollowed by coffeemeetsbagel, archdigest, theellenshow +15 moreFollowed by coffeemeetsbagel, archdigest, theellenshow +15 morecoffeemeetsbagelarchdigesttheellenshow"
9,oprah,https://www.instagram.com/p/CRkBsfdhRIp/,"OprahDownload my latest @oprahsbookclub pick 👇🏾@oprahsbookclubapple.co/obookclubFollowed by coffeemeetsbagel, archdigest, theellenshow +15 moreFollowed by coffeemeetsbagel, archdigest, theellenshow +15 morecoffeemeetsbagelarchdigesttheellenshow"
10,oprah,https://www.instagram.com/p/CQ7R_ndhxpR/,"OprahDownload my latest @oprahsbookclub pick 👇🏾@oprahsbookclubapple.co/obookclubFollowed by coffeemeetsbagel, archdigest, theellenshow +15 moreFollowed by coffeemeetsbagel, archdigest, theellenshow +15 morecoffeemeetsbagelarchdigesttheellenshow"
11,oprah,https://www.instagram.com/p/CQKCPcEBIMe/,"OprahDownload my latest @oprahsbookclub pick 👇🏾@oprahsbookclubapple.co/obookclubFollowed by coffeemeetsbagel, archdigest, theellenshow +15 moreFollowed by coffeemeetsbagel, archdigest, theellenshow +15 morecoffeemeetsbagelarchdigesttheellenshow"
12,oprah,https://www.instagram.com/p/CQJzbrIBDmR/,"OprahDownload my latest @oprahsbookclub pick 👇🏾@oprahsbookclubapple.co/obookclubFollowed by coffeemeetsbagel, archdigest, theellenshow +15 moreFollowed by coffeemeetsbagel, archdigest, theellenshow +15 morecoffeemeetsbagelarchdigesttheellenshow"
13,oprah,https://www.instagram.com/p/CQJBKL0hmoq/,"OprahDownload my latest @oprahsbookclub pick 👇🏾@oprahsbookclubapple.co/obookclubFollowed by coffeemeetsbagel, archdigest, theellenshow +15 moreFollowed by coffeemeetsbagel, archdigest, theellenshow +15 morecoffeemeetsbagelarchdigesttheellenshow"
14,oprah,https://www.instagram.com/p/CQHkXVRhYWW/,"OprahDownload my latest @oprahsbookclub pick 👇🏾@oprahsbookclubapple.co/obookclubFollowed by coffeemeetsbagel, archdigest, theellenshow +15 moreFollowed by coffeemeetsbagel, archdigest, theellenshow +15 morecoffeemeetsbagelarchdigesttheellenshow"
