,username,datetime,comment,likes,url
42,robert.deans.9,2021-08-17T13:26:24.000Z,Can't wait!!🔥🔥,1 like,https://www.instagram.com/p/CHa6KHiHwxF/
43,8nober,2021-08-18T20:44:03.000Z,Yessss🤩🤩🤩🤩,2 likes,https://www.instagram.com/p/CHa6KHiHwxF/
44,liubovlovv,2021-07-24T03:49:46.000Z,❤️❤️❤️❤️❤️❤️❤️,Reply,https://www.instagram.com/p/CHa6KHiHwxF/
45,deep_beauty,2021-07-24T21:22:35.000Z,Can’t Wait! Love you Elliot,1 like,https://www.instagram.com/p/CHa6KHiHwxF/
46,cemrenin.hamburgeriiii,2021-07-26T08:58:47.000Z,I LOVE YOU elliot,1 like,https://www.instagram.com/p/CHa6KHiHwxF/
47,anon.ima7451,2021-07-26T14:12:13.000Z,❤️❤️,Reply,https://www.instagram.com/p/CHa6KHiHwxF/
48,gregintheflesh,2021-07-27T00:08:35.000Z,How exactly is this gonna work out??,12 likes,https://www.instagram.com/p/CHa6KHiHwxF/
49,ki_7f,2021-07-27T03:32:37.000Z,When is season3????,3 likes,https://www.instagram.com/p/CHa6KHiHwxF/
50,mrs_pettyjohn,2021-07-29T10:05:35.000Z,Ahhh!!! I love this show so much!! I own the very first comic book and when i heard they were making a show i was so excited!,2 likes,https://www.instagram.com/p/CHa6KHiHwxF/
51,m.maat.i,2021-07-30T00:38:33.000Z,omg,Reply,https://www.instagram.com/p/CHa6KHiHwxF/
52,suxfatdix,2021-06-27T19:27:33.000Z,"lmfao, this is going to be fun",1 like,https://www.instagram.com/p/CHa6KHiHwxF/
53,peter.panico,2021-06-28T06:03:54.000Z,YESSSS🙌🙌🙌🔥🔥🔥,1 like,https://www.instagram.com/p/CHa6KHiHwxF/
54,abilortega,2021-06-28T22:36:29.000Z,❤️❤️,3 likes,https://www.instagram.com/p/CHa6KHiHwxF/
55,nehal_irfan,2021-06-28T23:40:49.000Z,@elliotpage  date me will treat u good,2 likes,https://www.instagram.com/p/CHa6KHiHwxF/
56,eason113,2021-06-30T23:01:26.000Z,I have just watched season 1 in 3 days I am hooked @elliotpage ☂️☂️☂️☂️☂️☂️☂️☂️☂️☂️☂️☂️☂️☂️☂️,4 likes,https://www.instagram.com/p/CHa6KHiHwxF/
57,mongemarotodaniela,2021-07-02T16:28:20.000Z,"No mames borraste todas las fotos :""(",4 likes,https://www.instagram.com/p/CHa6KHiHwxF/
58,https.chrxxs,2021-07-05T13:01:19.000Z,😍🙌,2 likes,https://www.instagram.com/p/CHa6KHiHwxF/
59,hillarycristinasevangelista,2021-07-10T15:32:41.000Z,aaaaaaaaaaaaaaaaaaaaaaaaaaaa loveeeeeeeeeeeeeee,2 likes,https://www.instagram.com/p/CHa6KHiHwxF/
60,heaven_leigh_08,2021-07-15T11:26:50.000Z,Does anyone know the release date?,2 likes,https://www.instagram.com/p/CHa6KHiHwxF/
61,veronika_lapka_tv,2021-07-18T12:52:44.000Z,"Will there be season 3 of Umbrella academy? If so, when?",3 likes,https://www.instagram.com/p/CHa6KHiHwxF/
62,neweditionflash,2021-07-21T21:10:31.000Z,Queen,2 likes,https://www.instagram.com/p/CHa6KHiHwxF/
63,marisa.gouveiaa,2021-07-21T21:19:09.000Z,I CANT WAITTT,1 like,https://www.instagram.com/p/CHa6KHiHwxF/
64,laurenzo_mars,2021-06-11T20:20:49.000Z,No need to be so very rude.,2 likes,https://www.instagram.com/p/CHa6KHiHwxF/
65,viol.eta5807,2021-06-13T06:37:29.000Z,🤩🤩🤩🤩🤩🤩🤩,2 likes,https://www.instagram.com/p/CHa6KHiHwxF/
66,dsmppaige,2021-06-14T03:04:53.000Z,Yesss king 🙌,5 likes,https://www.instagram.com/p/CHa6KHiHwxF/
67,lucimontes_07,2021-06-14T14:53:18.000Z,Soy la única que se compraría el libro de extraordinary de Vanya???,7 likes,https://www.instagram.com/p/CHa6KHiHwxF/
68,lucimontes_07,2021-06-14T14:53:33.000Z,I am the only one who want to buy the Vanya autobiography???,8 likes,https://www.instagram.com/p/CHa6KHiHwxF/
69,jesse_cartelli,2021-06-14T17:59:45.000Z,CANT WAIIIIITTTTTT,1 like,https://www.instagram.com/p/CHa6KHiHwxF/
70,mrswandte,2021-06-16T14:06:05.000Z,When ????????,1 like,https://www.instagram.com/p/CHa6KHiHwxF/
